"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"@Official_AlexB_ @OWNTV for sure!",FALSE,31,"Official_AlexB_",2014-12-21 16:59:41,FALSE,"546710961508200448","546711614737502209","1152551892","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"Trying something different SuperSoulSunday and @realrobbell in prime time tonight 8pm",FALSE,419,NA,2014-12-21 16:57:10,FALSE,NA,"546710983708667904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",178,FALSE,FALSE,NA,NA
"Happy Super Soul Sunday everyone. Still cleaning dogs! Thank you @paulocoelho",FALSE,553,NA,2014-12-21 16:50:54,FALSE,NA,"546709407216590848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",150,FALSE,FALSE,NA,NA
"Anybody have any idea how to get these matted grass seeds out of dogs hair? #whatamess http://t.co/sdZjxCkFJy",FALSE,393,NA,2014-12-21 03:43:20,FALSE,NA,"546511206681288705",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",148,FALSE,FALSE,NA,NA
"Harpo Ho Ho Hoiing! #Christmasparty http://t.co/q20rcn5Tua",FALSE,542,NA,2014-12-19 01:04:51,FALSE,NA,"545746551323512832",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",217,FALSE,FALSE,NA,NA
"Thank you President George H.W. Bush for appreciating our movie @SelmaMovie http://t.co/VjCE1r3nex",FALSE,544,NA,2014-12-18 22:54:52,FALSE,NA,"545713837966516224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Oprah",213,FALSE,FALSE,NA,NA
"Love hangin with these two…chattin it up! @KellyandMichael http://t.co/Fd0MoMyIdn",FALSE,1409,NA,2014-12-18 14:53:41,FALSE,NA,"545592742688980992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",377,FALSE,FALSE,NA,NA
"@tpoulos I promised @jimmyfallon a picture of all the dogs in their sweaters. Will do as soon as I return to west coast.",FALSE,80,"tpoulos",2014-12-18 03:53:11,FALSE,"544728129730641920","545426525646888960","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",20,FALSE,FALSE,NA,NA
".@iamwill You got that right brotha..  The world is crazy! http://t.co/eX3Td5X12C",FALSE,634,NA,2014-12-18 02:46:43,FALSE,NA,"545409797060038657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",352,FALSE,FALSE,NA,NA
"surprise Birthday blowout! #happybirthdayGayle http://t.co/OgmbTuWVVU",FALSE,690,NA,2014-12-17 03:52:47,FALSE,NA,"545064034832482304",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",203,FALSE,FALSE,NA,NA
"Surprise birthday party for gayleking .. Her favorite cohost. Her favorite son and daughter. Her… http://t.co/7Tgn0F9JV7",FALSE,499,NA,2014-12-17 03:00:00,FALSE,NA,"545050753040408576",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",111,FALSE,FALSE,NA,NA
"@AshBenton think it only comes in black . #DonnaKaren",FALSE,43,"AshBenton",2014-12-16 05:42:12,FALSE,"544728610259873792","544729184661430274","291384033","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",12,FALSE,FALSE,NA,NA
"@tpoulos @PRanganathan @jimmyfallon still coughing a lot with a mouth of cough drops.",FALSE,41,"tpoulos",2014-12-16 05:11:35,FALSE,"544720874700824578","544721477959188480","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",18,FALSE,FALSE,NA,NA
"@3LWTV @PRanganathan @jimmyfallon so much fun.",FALSE,53,"3LWTV",2014-12-16 05:09:02,FALSE,"544719565440036864","544720835299532801","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",18,FALSE,FALSE,NA,NA
"@DevlinHuxtable true.. I've got a warehouse to prove it<U+0001F606>!",FALSE,34,"DevlinHuxtable",2014-12-16 05:04:44,FALSE,"544717891439198209","544719754444169216","146999201","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
".@PRanganathan this was my first visit with @jimmyfallon . He was as FUN as everyone said. #FallonTonight",FALSE,700,"PRanganathan",2014-12-16 05:03:09,FALSE,"544712074031820800","544719356140474368","194339143","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",152,FALSE,FALSE,NA,NA
"Look what @jimmyfallon gave me... Christmas sweaters for my doggies. Best gift ever! #FallonTonight http://t.co/qCipkonqPP",FALSE,1259,NA,2014-12-16 04:43:59,FALSE,NA,"544714533454237696",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",318,FALSE,FALSE,NA,NA
".@jimmyfallon can't wait to see you... Got some FUN ready for tonite?",FALSE,1148,NA,2014-12-15 17:27:47,FALSE,NA,"544544362571784192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",316,FALSE,FALSE,NA,NA
"Happy Super Soul Sunday!Meet my new best friend.  #sickallweek http://t.co/kT6myb1rvh",FALSE,623,NA,2014-12-14 13:41:31,FALSE,NA,"544125031471939584",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",218,FALSE,FALSE,NA,NA
"This made me so happy. avatec and David O after hearing of today's Golden Globe nominations for… http://t.co/7alI6K0sAL",FALSE,516,NA,2014-12-12 02:00:11,FALSE,NA,"543223757293121536",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",217,FALSE,FALSE,NA,NA
"@AshBenton #SelmaFilm opens in four cities ATL, NY, DC LA on dec25. Nationwide Jan9th.thanks for your support.",FALSE,87,"AshBenton",2014-12-11 22:45:21,FALSE,"543172883770789888","543174728102318080","291384033","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",56,FALSE,FALSE,NA,NA
"@OWNingLight @AVAETC yes it's time and timely.",FALSE,46,"OWNingLight",2014-12-11 22:38:07,FALSE,"543172056347840512","543172906524491776","2380064587","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",13,FALSE,FALSE,NA,NA
"Thanks you guys! We want a big tweet party from NYC, LA, ATL, DC on Christmas opening day! #SelmaFilm",FALSE,533,NA,2014-12-11 22:37:34,FALSE,NA,"543172768716423168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",271,FALSE,FALSE,NA,NA
".@AVAETC I'm so proud of you!! #makinghistory #SELMAmovie",FALSE,507,NA,2014-12-11 22:33:57,FALSE,NA,"543171858493763584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",246,FALSE,FALSE,NA,NA
"@TThompsonYES one of my favorite photos from the Legends weekend. You with Diane Nash the woman you portray in SELMA http://t.co/I319Td8XEN",FALSE,296,"TessaThompson_x",2014-12-09 12:38:00,FALSE,NA,"542297108728905730","2294733114","<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","Oprah",94,FALSE,FALSE,NA,NA
"Celebrating SELMAmovie and Legends who paved the way this weekend. It was beautiful. http://t.co/pkbGpnAmrj",FALSE,579,NA,2014-12-09 03:49:52,FALSE,NA,"542164200504967168",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",295,FALSE,FALSE,NA,NA
"Happy Super Soul Sunday! getting ready for gospel brunch. Celebrating Legends of SELMA and Civil Rights! http://t.co/oinw5RsZA5",FALSE,660,NA,2014-12-07 18:15:39,FALSE,NA,"541657302546542592",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",262,FALSE,FALSE,NA,NA
"Decking the halls.. Fa La la<U+0001F3B6>! #OWNChristmasparty..  Thanks Chris @frawleyphotos http://t.co/q0iNmWAdVD",FALSE,543,NA,2014-12-04 07:51:59,FALSE,NA,"540413189457203200",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",219,FALSE,FALSE,NA,NA
"Happy Super Soul Sunday from my garden. #Maui http://t.co/YHJSj15qQO",FALSE,898,NA,2014-11-30 18:24:30,FALSE,NA,"539122816273371136",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",1666,FALSE,FALSE,NA,NA
"We're stuffed! Hope your day was as beautiful as ours. #HappyThanksgiving http://t.co/ZbweGByFNP",FALSE,1286,NA,2014-11-28 05:05:43,FALSE,NA,"538197020289163265",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",3826,FALSE,FALSE,NA,NA
"Girls poolside waiting on Turkey. Not ready yet.
#HappyThanksgiving our house to yours. http://t.co/WoWpYdr7Qq",FALSE,853,NA,2014-11-27 21:53:51,FALSE,NA,"538088336116965376",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",215,FALSE,FALSE,NA,NA
"Making andouille sausage cornbread stuffing from scratch. #HappyThanksgiving http://t.co/tNqfswaf7h",FALSE,736,NA,2014-11-27 20:58:33,FALSE,NA,"538074420880109568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",196,FALSE,FALSE,NA,NA
"My Daughters gathering . #HappyThanksgiving our house to yours! http://t.co/CjAaxWhCmB",FALSE,841,NA,2014-11-27 20:19:24,FALSE,NA,"538064568854253568",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",236,FALSE,FALSE,NA,NA
"Never saw this before. #ButterflyLove http://t.co/9h7diuHUR1",FALSE,504,NA,2014-11-24 17:01:17,FALSE,NA,"536927549100548096",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",306,FALSE,FALSE,NA,NA
"@CarolOmer agree I have my 12 oak trees that I call the Apostles.",FALSE,94,"CarolOmer",2014-11-23 17:05:14,FALSE,"536565497043496962","536566153640824834","546948782","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",41,FALSE,FALSE,NA,NA
"That's such a great lesson to give your kids. ""when you compete with your whole heart, you've already won"". Thanks @TimShriver #FullyAlive",FALSE,1316,NA,2014-11-23 17:03:35,FALSE,NA,"536565737335173120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2323,FALSE,FALSE,NA,NA
"""Let me be Brave"". That's our souls battle cry. Thanks for reminding us @TimShriver  #FullyAlive #SuperSoulSunday",FALSE,637,NA,2014-11-23 16:44:12,FALSE,NA,"536560859380580353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",329,FALSE,FALSE,NA,NA
"@TimShriver your mom was a Warrior woman for sure! She'd be proud if you today . #FullyAlive #SuperSoulSunday",FALSE,92,"TimShriver",2014-11-23 16:42:16,FALSE,NA,"536560374636490752","111118177","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",40,FALSE,FALSE,NA,NA
"@OWNAmbassadors @CherylStrayed the movie captures the book beautifully.",FALSE,65,"OWNAmbassadors",2014-11-23 16:40:37,FALSE,"536559528196575232","536559959429742592","502609327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",30,FALSE,FALSE,NA,NA
"""Sometimes when the lights are the brightest that 's where you feel the loneliest"". @TimShriver true/ hard to believe. #SuperSoulSunday",FALSE,1430,NA,2014-11-23 16:38:25,FALSE,NA,"536559405387374594",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",850,FALSE,FALSE,NA,NA
"@cherylaction that's the Best transformation. Helping others. That really makes you #FullyAlive  #SuperSoulSunday",FALSE,71,"cherylaction",2014-11-23 16:30:17,FALSE,NA,"536557359838281728","170358558","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",45,FALSE,FALSE,NA,NA
"Do you all agree w/ @TimShriver ""if you don't transform pain you transmit it""? #FullyAlive #SuperSoulSunday",FALSE,660,NA,2014-11-23 16:26:28,FALSE,NA,"536556395538042881",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",323,FALSE,FALSE,NA,NA
".@TimShriver you're talking about what we're all trying to become. #FullyAlive #SuperSoulSunday",FALSE,238,NA,2014-11-23 16:24:17,FALSE,NA,"536555849221550080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",97,FALSE,FALSE,NA,NA
"RT @OWNAmbassadors: ""To be unafraid of the judgment of others is the greatest freedom you can ever have."" ~ @TimShriver #SuperSoulSunday #F…",FALSE,0,NA,2014-11-23 16:20:20,FALSE,NA,"536554852470378497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",2120,TRUE,FALSE,NA,NA
"""If you get grief wrong, you get a lot of things wrong in life"" @TimShriver I've lived this with many of my girls in SA. #SuperSoulSunday",FALSE,497,NA,2014-11-23 16:19:03,FALSE,NA,"536554529362165760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",265,FALSE,FALSE,NA,NA
"@DivineNY agree but also know people spend a lot of time trying to prove they are valuable. #FullyAlive #SuperSoulSunday",FALSE,28,"DivineNY",2014-11-23 16:13:21,FALSE,"536552186076213248","536553096684392448","90207726","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",28,FALSE,FALSE,NA,NA
"@OWNAmbassadors @mshelly56 @TimShriver",FALSE,26,"OWNAmbassadors",2014-11-23 16:11:28,FALSE,"536550863448178690","536552622321197056","502609327","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",19,FALSE,FALSE,NA,NA
".@TimShriver hope you're joining us for #SuperSoulSunday #FullyAlive",FALSE,206,NA,2014-11-23 16:10:21,FALSE,NA,"536552339809656832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",49,FALSE,FALSE,NA,NA
"Happy Sunday Super Soulers! watching Hope you're feeling #FullyAlive",FALSE,464,NA,2014-11-23 16:08:02,FALSE,NA,"536551756302258176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1406,FALSE,FALSE,NA,NA
"@GPBmadeit I just saw #BeyondTheLights. So relevant to NOW! Great casting with GuGu Mbatha-Raw and @NateParker.",FALSE,165,"GPBmadeit",2014-11-23 00:16:11,FALSE,"536282253153009664","536312216447119360","1569791546","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",259,FALSE,FALSE,NA,NA
".@SpikeLee agree super chemistry and great performances from Gugu and @NateParker. #BeyondTheLights",FALSE,411,NA,2014-11-23 00:07:32,FALSE,NA,"536310041671118848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",169,FALSE,FALSE,NA,NA
"@staceygNYC I just followed instructions for the ""spiritual bath"". <U+0001F6C0> ahhhhh! Thanks.<U+0001F64F>",FALSE,200,"staceygNYC",2014-11-18 04:54:57,FALSE,NA,"534570433773711360","27475183","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",64,FALSE,FALSE,NA,NA
"Happiness in a box. Black cherry tomatoes. Fresh ginger. Snow peas. #harvestday http://t.co/V46WqsD1MK",FALSE,757,NA,2014-11-18 02:00:44,FALSE,NA,"534526589606699008",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",3153,FALSE,FALSE,NA,NA
"@wouldnotmind gonna rest  at least a week before next project. :)Just getting back from #SelmaFilm screening at Castro theatre.#SanFran <U+0001F44D><U+0001F44D>",FALSE,197,"wouldnotmind",2014-11-17 03:03:19,FALSE,"534177858177204224","534179951050620929","31184208","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",66,FALSE,FALSE,NA,NA
"@3LWTV just saw you on the big screen with your mom! Yay ! #liLifeYouWantSJ",FALSE,150,"3LWTV",2014-11-15 02:37:58,FALSE,NA,"533448794424082432","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",51,FALSE,FALSE,NA,NA
"Celebrating #SELMAfilm tonite afi http://t.co/vLgTnHoQq7",FALSE,539,NA,2014-11-12 06:28:53,FALSE,NA,"532419743412928512",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Oprah",273,FALSE,FALSE,NA,NA
"Thanks all reading this fantastic, crazy  book going back to finish it. It's so gut wrenching don't even know if I can recommend it.",FALSE,639,NA,2014-11-10 05:00:29,FALSE,NA,"531672720199913472",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",1090,FALSE,FALSE,NA,NA
"@nada0971 yep, playing a real person ""Annie Lee Cooper"". One of the bold and brave women of Selma.  What happens to her in movie is true.",FALSE,84,"nada0971",2014-11-10 04:56:17,FALSE,"531670804761948160","531671664992718848","30859043","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",28,FALSE,FALSE,NA,NA
"@MalikaGhosh #holycommitment<U+0001F64F>",FALSE,52,"MalikaGhosh",2014-11-10 04:53:59,FALSE,"531670149271920640","531671086463979520","52535793","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",11,FALSE,FALSE,NA,NA
"@nada0971 nationwide Jan. 9th.",FALSE,44,"nada0971",2014-11-10 04:49:39,FALSE,"531669052197187584","531669995424841729","30859043","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"@AVAETC uhhh ok? <U+0001F628>Is  it open to the public cause you kinda just told a lot of people.<U+0001F64A>",FALSE,60,"ava",2014-11-10 04:46:12,FALSE,"531668051431682048","531669128776785920","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",7,FALSE,FALSE,NA,NA
"@tpoulos I would never be in a movie with gratuitous violence. The violence in SELMA is historically documented.",FALSE,59,"tpoulos",2014-11-10 04:42:11,FALSE,"531667205738737664","531668114879295488","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",17,FALSE,FALSE,NA,NA
"@tpoulos yes I'm funny. <U+0001F602>But in a movie?",FALSE,35,"tpoulos",2014-11-10 04:41:08,FALSE,"531667205738737664","531667851208577024","26265409","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",6,FALSE,FALSE,NA,NA
"@AVAETC I always thought that was why you were working 20hr days to show the WHOLE film. Congratulations <U+0001F44F><U+0001F44F><U+0001F44F>",FALSE,54,"ava",2014-11-10 04:38:07,FALSE,"531666373722664960","531667093289443328","14982804","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",15,FALSE,FALSE,NA,NA
"@3LWTV @LifeYouWantTour always , always the people and what they take away.",FALSE,47,"3LWTV",2014-11-10 04:33:55,FALSE,"531665722238566400","531666036396163073","20831692","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",10,FALSE,FALSE,NA,NA
"@RichOnOWN @AVAETC I think AVa would say not enough time. Right Avs?",FALSE,34,"RichOnOWN",2014-11-10 04:32:32,FALSE,"531665471888953344","531665686951915520","407474647","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oprah",6,FALSE,FALSE,NA,NA
